	Microbe	Supplementation	Microbe_Supplementation	Time	Rep	Root_Length		
2567	M.free	3OMG	M.free_3OMG	1week	2	11.972		
2568	M.free	3OMG	M.free_3OMG	1week	2	10.552		
2569	M.free	3OMG	M.free_3OMG	1week	2	10.858		
2570	M.free	3OMG	M.free_3OMG	1week	2	11.871		
2571	M.free	3OMG	M.free_3OMG	1week	2	9.641		
2572	M.free	3OMG	M.free_3OMG	1week	2	11.527		
2573	M.free	3OMG	M.free_3OMG	1week	2	9.78		
2574	M.free	3OMG	M.free_3OMG	1week	2	8.479		
2575	M.free	3OMG	M.free_3OMG	1week	2	11.695		
2576	M.free	3OMG	M.free_3OMG	1week	2	8.916		
2577	M.free	3OMG	M.free_3OMG	1week	2	9.469		
2578	M.free	3OMG	M.free_3OMG	1week	2	11.225		
2579	M.free	3OMG	M.free_3OMG	1week	2	10.125		
2580	M.free	3OMG	M.free_3OMG	1week	2	8.152		
2581	M.free	3OMG	M.free_3OMG	1week	2	11.444		
2582	M.free	3OMG	M.free_3OMG	1week	2	8.155		
2583	M.free	3OMG	M.free_3OMG	1week	2	11.676		
2584	M.free	3OMG	M.free_3OMG	1week	2	7.392		
2585	M.free	3OMG	M.free_3OMG	1week	2	8.859		
2586	M.free	3OMG	M.free_3OMG	1week	2	11.532		
2587	M.free	3OMG	M.free_3OMG	1week	2	8.325		
2588	M.free	3OMG	M.free_3OMG	1week	2	8.51		
2589	M.free	3OMG	M.free_3OMG	1week	2	10.529		
2590	M.free	3OMG	M.free_3OMG	1week	2	7.487		
2591	M.free	3OMG	M.free_3OMG	1week	2	11.688		
2592	M.free	3OMG	M.free_3OMG	1week	2	9.561		
2593	M.free	3OMG	M.free_3OMG	1week	2	11.781		
2594	M.free	3OMG	M.free_3OMG	1week	2	10.785		
2595	M.free	3OMG	M.free_3OMG	1week	2	11.048		
2596	M.free	3OMG	M.free_3OMG	1week	2	9.7		
2597	M.free	3OMG	M.free_3OMG	1week	2	11.308		
2598	M.free	3OMG	M.free_3OMG	1week	2	10.129		
2599	M.free	3OMG	M.free_3OMG	1week	2	10.375		
2600	M.free	3OMG	M.free_3OMG	1week	2	9.861		
2601	M.free	3OMG	M.free_3OMG	1week	3	11.046		
2602	M.free	3OMG	M.free_3OMG	1week	3	10.736		
2603	M.free	3OMG	M.free_3OMG	1week	3	9.729		
2604	M.free	3OMG	M.free_3OMG	1week	3	9.1		
2605	M.free	3OMG	M.free_3OMG	1week	3	8.477		
2606	M.free	3OMG	M.free_3OMG	1week	3	8.114		
2607	M.free	3OMG	M.free_3OMG	1week	3	11.679		
2608	M.free	3OMG	M.free_3OMG	1week	3	9.34		
2609	M.free	3OMG	M.free_3OMG	1week	3	11.982		
2610	M.free	3OMG	M.free_3OMG	1week	3	11.526		
2611	M.free	3OMG	M.free_3OMG	1week	3	8.677		
2612	M.free	3OMG	M.free_3OMG	1week	3	9.294		
2613	M.free	3OMG	M.free_3OMG	1week	3	9.885		
2614	M.free	3OMG	M.free_3OMG	1week	3	10.354		
2615	M.free	3OMG	M.free_3OMG	1week	3	11.512		
2616	M.free	3OMG	M.free_3OMG	1week	3	11.912		
2617	M.free	3OMG	M.free_3OMG	1week	3	9.601		
2618	M.free	3OMG	M.free_3OMG	1week	3	8.94		
2619	M.free	3OMG	M.free_3OMG	1week	3	7.346		
2620	M.free	3OMG	M.free_3OMG	1week	3	9.898		
2621	M.free	3OMG	M.free_3OMG	1week	3	11.485		
2622	M.free	3OMG	M.free_3OMG	1week	3	8.756		
2623	M.free	3OMG	M.free_3OMG	1week	3	11.865		
2624	M.free	3OMG	M.free_3OMG	1week	3	10.995		
2625	M.free	3OMG	M.free_3OMG	1week	3	9.863		
2626	M.free	3OMG	M.free_3OMG	1week	3	7.885		
2627	M.free	3OMG	M.free_3OMG	1week	3	10.082		
2628	M.free	3OMG	M.free_3OMG	1week	3	10.32		
2629	M.free	3OMG	M.free_3OMG	1week	3	11.234		
2630	M.free	3OMG	M.free_3OMG	1week	3	9.376		
2631	M.free	3OMG	M.free_3OMG	1week	3	9.695		
2632	M.free	3OMG	M.free_3OMG	1week	3	10.925		
2633	M.free	3OMG	M.free_3OMG	1week	3	9.367		
2634	M.free	3OMG	M.free_3OMG	1week	3	9.727		
2635	M.free	3OMG	M.free_3OMG	1week	3	9.616		
2636	M.free	3OMG	M.free_3OMG	1week	3	7.145		
2637	M.free	3OMG	M.free_3OMG	1week	3	9.7		
2638	M.free	3OMG	M.free_3OMG	1week	3	8.809		
2639	M.free	3OMG	M.free_3OMG	1week	3	10.073		
2640	M.free	3OMG	M.free_3OMG	1week	3	9.195		
2641	M.free	3OMG	M.free_3OMG	1week	3	9.624		
2642	M.free	3OMG	M.free_3OMG	1week	3	9.122		
2643	M.free	3OMG	M.free_3OMG	1week	3	8.005		
2644	M.free	3OMG	M.free_3OMG	1week	3	10.549		
2645	M.free	3OMG	M.free_3OMG	1week	3	10.363		
2646	M.free	3OMG	M.free_3OMG	1week	3	11.609		
2647	M.free	3OMG	M.free_3OMG	1week	3	9.505		
2648	M.free	3OMG	M.free_3OMG	1week	3	9.979		
2649	M.free	3OMG	M.free_3OMG	1week	3	9.678		
2650	M.free	3OMG	M.free_3OMG	1week	3	11.313		
2651	M.free	3OMG	M.free_3OMG	1week	3	11.856		
2652	M.free	3OMG	M.free_3OMG	1week	3	10.885		
2653	M.free	3OMG	M.free_3OMG	1week	3	11.233		
2654	M.free	3OMG	M.free_3OMG	1week	3	8.522		
2655	M.free	3OMG	M.free_3OMG	1week	3	11.292		
2656	M.free	3OMG	M.free_3OMG	1week	3	10.492		
2657	M.free	3OMG	M.free_3OMG	1week	3	10.785		
2658	M.free	3OMG	M.free_3OMG	1week	3	8.675		
2659	M.free	3OMG	M.free_3OMG	1week	3	10.979		
2660	M.free	3OMG	M.free_3OMG	1week	3	11.895		
2661	M.free	3OMG	M.free_3OMG	1week	3	8.104		
2662	M.free	3OMG	M.free_3OMG	1week	3	9.594		
2663	M.free	3OMG	M.free_3OMG	1week	3	11.465		
2664	M.free	3OMG	M.free_3OMG	1week	3	11.6		
2665	M.free	3OMG	M.free_3OMG	1week	3	9.696		
2666	M.free	3OMG	M.free_3OMG	1week	3	9.865		
2667	M.free	3OMG	M.free_3OMG	1week	3	11.29		
2668	M.free	3OMG	M.free_3OMG	1week	3	9.082		
2669	M.free	3OMG	M.free_3OMG	1week	3	8.477		
2670	M.free	3OMG	M.free_3OMG	1week	3	10.983		
2671	M.free	3OMG	M.free_3OMG	1week	3	11.119		
2672	M.free	3OMG	M.free_3OMG	1week	3	10.6		
2673	M.free	3OMG	M.free_3OMG	1week	3	11.875		
2674	M.free	3OMG	M.free_3OMG	1week	3	8.873		
2675	M.free	3OMG	M.free_3OMG	1week	3	8.802		
2676	M.free	3OMG	M.free_3OMG	1week	3	8.832		
2677	M.free	3OMG	M.free_3OMG	1week	3	10.788		
2678	M.free	3OMG	M.free_3OMG	1week	3	10.726		
2679	M.free	3OMG	M.free_3OMG	1week	3	8.914		
2680	M.free	3OMG	M.free_3OMG	1week	3	11.382		
2681	M.free	3OMG	M.free_3OMG	1week	3	8.214		
2682	M.free	3OMG	M.free_3OMG	1week	3	8.85		
2683	M.free	3OMG	M.free_3OMG	1week	3	9.199		
2684	M.free	3OMG	M.free_3OMG	1week	3	9.625		
2685	M.free	3OMG	M.free_3OMG	1week	3	10.895		
2686	M.free	3OMG	M.free_3OMG	1week	3	9.307		
2687	M.free	3OMG	M.free_3OMG	1week	3	9.009		
2688	M.free	3OMG	M.free_3OMG	1week	3	9.288		
2689	M.free	3OMG	M.free_3OMG	1week	3	8.342		
2690	M.free	3OMG	M.free_3OMG	1week	3	9.8		
2691	M.free	3OMG	M.free_3OMG	1week	3	10.89		
2692	M.free	3OMG	M.free_3OMG	1week	3	9.398		
2693	M.free	3OMG	M.free_3OMG	1week	3	8.966		
2694	M.free	3OMG	M.free_3OMG	1week	3	11.862		
2695	M.free	3OMG	M.free_3OMG	1week	3	9.554		
2696	M.free	3OMG	M.free_3OMG	1week	3	8.873		
2697	M.free	3OMG	M.free_3OMG	1week	3	11.232		
2698	M.free	3OMG	M.free_3OMG	1week	3	8.491		
2699	M.free	3OMG	M.free_3OMG	1week	3	10.103		
2700	M.free	3OMG	M.free_3OMG	1week	3	11.264		
2701	M.free	3OMG	M.free_3OMG	1week	4	10.864		
2702	M.free	3OMG	M.free_3OMG	1week	4	8.802		
2703	M.free	3OMG	M.free_3OMG	1week	4	8.479		
2704	M.free	3OMG	M.free_3OMG	1week	4	8.719		
2705	M.free	3OMG	M.free_3OMG	1week	4	11.09		
2706	M.free	3OMG	M.free_3OMG	1week	4	10.302		
2707	M.free	3OMG	M.free_3OMG	1week	4	9.115		
2708	M.free	3OMG	M.free_3OMG	1week	4	11.887		
2709	M.free	3OMG	M.free_3OMG	1week	4	10.279		
2710	M.free	3OMG	M.free_3OMG	1week	4	11.219		
2711	M.free	3OMG	M.free_3OMG	1week	4	10.275		
2712	M.free	3OMG	M.free_3OMG	1week	4	7.865		
2713	M.free	3OMG	M.free_3OMG	1week	4	9.689		
2714	M.free	3OMG	M.free_3OMG	1week	4	10.011		
2715	M.free	3OMG	M.free_3OMG	1week	4	10.833		
2716	M.free	3OMG	M.free_3OMG	1week	4	9.872		
2717	M.free	3OMG	M.free_3OMG	1week	4	9.139		
2718	M.free	3OMG	M.free_3OMG	1week	4	10.149		
2719	M.free	3OMG	M.free_3OMG	1week	4	10.682		
2720	M.free	3OMG	M.free_3OMG	1week	4	9.764		
2721	M.free	3OMG	M.free_3OMG	1week	4	9.312		
2722	M.free	3OMG	M.free_3OMG	1week	4	9.612		
2723	M.free	3OMG	M.free_3OMG	1week	4	11.405		
2724	M.free	3OMG	M.free_3OMG	1week	4	10.91		
2725	M.free	3OMG	M.free_3OMG	1week	4	10.665		
2726	M.free	3OMG	M.free_3OMG	1week	4	9.883		
2727	M.free	3OMG	M.free_3OMG	1week	4	8.769		
2728	M.free	3OMG	M.free_3OMG	1week	4	10.672		
2729	M.free	3OMG	M.free_3OMG	1week	4	10.007		
2730	M.free	3OMG	M.free_3OMG	1week	4	11.501		
2731	M.free	3OMG	M.free_3OMG	1week	4	10.54		
2732	M.free	3OMG	M.free_3OMG	1week	4	8.73		
2733	M.free	3OMG	M.free_3OMG	1week	4	10.23		
2734	M.free	3OMG	M.free_3OMG	1week	4	9.518		
2735	M.free	3OMG	M.free_3OMG	1week	4	11.395		
2736	M.free	3OMG	M.free_3OMG	1week	4	9.907		
2737	M.free	3OMG	M.free_3OMG	1week	4	8.802		
2738	M.free	3OMG	M.free_3OMG	1week	4	10.78		
2739	M.free	3OMG	M.free_3OMG	1week	4	8.563		
2740	M.free	3OMG	M.free_3OMG	1week	4	9.961		
2741	M.free	3OMG	M.free_3OMG	1week	4	11.211		
2742	M.free	3OMG	M.free_3OMG	1week	4	10.453		
2743	M.free	3OMG	M.free_3OMG	1week	4	9.517		
2744	M.free	3OMG	M.free_3OMG	1week	4	10.785		
2745	M.free	3OMG	M.free_3OMG	1week	4	9.727		
2746	M.free	3OMG	M.free_3OMG	1week	4	10.291		
2747	M.free	3OMG	M.free_3OMG	1week	4	9.027		
2748	M.free	3OMG	M.free_3OMG	1week	4	8.579		
2749	M.free	3OMG	M.free_3OMG	1week	4	11.699		
2750	M.free	3OMG	M.free_3OMG	1week	4	10.509		
2751	M.free	3OMG	M.free_3OMG	1week	4	9.509		
2752	M.free	3OMG	M.free_3OMG	1week	4	10.101		
2753	M.free	3OMG	M.free_3OMG	1week	4	10.394		
2754	M.free	3OMG	M.free_3OMG	1week	4	10.346		
2755	M.free	3OMG	M.free_3OMG	1week	4	9.83		
2756	M.free	3OMG	M.free_3OMG	1week	4	11.222		
2757	M.free	3OMG	M.free_3OMG	1week	4	10.04		
2758	M.free	3OMG	M.free_3OMG	1week	4	10.731		
2759	M.free	3OMG	M.free_3OMG	1week	4	9.688		
2760	M.free	3OMG	M.free_3OMG	1week	4	8.802		
2761	M.free	3OMG	M.free_3OMG	1week	4	10.439		
2762	M.free	3OMG	M.free_3OMG	1week	4	9.265		
2763	M.free	3OMG	M.free_3OMG	1week	4	10.876		
2764	M.free	3OMG	M.free_3OMG	1week	4	10.646		
2765	M.free	3OMG	M.free_3OMG	1week	4	10.196		
2766	M.free	3OMG	M.free_3OMG	1week	4	10.953		
2767	M.free	3OMG	M.free_3OMG	1week	4	11.552		
2768	M.free	3OMG	M.free_3OMG	1week	4	9.348		
2769	M.free	3OMG	M.free_3OMG	1week	4	9.661		
2770	M.free	3OMG	M.free_3OMG	1week	4	9.759		
2771	M.free	3OMG	M.free_3OMG	1week	4	10.615		
2772	M.free	3OMG	M.free_3OMG	1week	4	10.109		
2773	M.free	3OMG	M.free_3OMG	1week	4	8.802		
2774	M.free	3OMG	M.free_3OMG	1week	4	9.7		
2775	M.free	3OMG	M.free_3OMG	1week	4	8.005		
2776	M.free	3OMG	M.free_3OMG	1week	4	10.342		
2777	M.free	3OMG	M.free_3OMG	1week	4	8.477		
2778	M.free	3OMG	M.free_3OMG	1week	4	10.042		
2779	M.free	3OMG	M.free_3OMG	1week	4	11.004		
2780	M.free	3OMG	M.free_3OMG	1week	4	9.589		
2781	M.free	3OMG	M.free_3OMG	1week	4	11.182		
2782	M.free	3OMG	M.free_3OMG	1week	4	8.848		
2783	M.free	3OMG	M.free_3OMG	1week	4	9.993		
2784	M.free	3OMG	M.free_3OMG	1week	4	9.508		
2785	M.free	3OMG	M.free_3OMG	1week	4	9.112		
2786	M.free	3OMG	M.free_3OMG	1week	4	10.12		
2787	M.free	3OMG	M.free_3OMG	1week	4	9.833		
2788	M.free	3OMG	M.free_3OMG	1week	4	11.2		
2789	M.free	3OMG	M.free_3OMG	1week	4	10.939		
2790	M.free	3OMG	M.free_3OMG	1week	4	10.377		
2791	M.free	3OMG	M.free_3OMG	1week	4	10.893		
2792	M.free	3OMG	M.free_3OMG	1week	4	9.885		
2793	M.free	3OMG	M.free_3OMG	1week	4	10.972		
2794	M.free	3OMG	M.free_3OMG	1week	4	10.151		
2795	M.free	3OMG	M.free_3OMG	1week	4	8.598		
2796	M.free	3OMG	M.free_3OMG	1week	4	11.069		
2797	M.free	3OMG	M.free_3OMG	1week	4	11.38		
2798	M.free	3OMG	M.free_3OMG	1week	4	9.413		
2799	M.free	3OMG	M.free_3OMG	1week	4	9.501		
2800	M.free	3OMG	M.free_3OMG	1week	4	10.329		
2801	F16	3OMG	F16_3OMG	1week	1	6.361		
2802	F16	3OMG	F16_3OMG	1week	1	5.518		
2803	F16	3OMG	F16_3OMG	1week	1	6.441		
2804	F16	3OMG	F16_3OMG	1week	1	7.742		
2805	F16	3OMG	F16_3OMG	1week	1	5.471		
2806	F16	3OMG	F16_3OMG	1week	1	7.663		
2807	F16	3OMG	F16_3OMG	1week	1	8.666		
2808	F16	3OMG	F16_3OMG	1week	1	11.29		
2809	F16	3OMG	F16_3OMG	1week	1	9.028		
2810	F16	3OMG	F16_3OMG	1week	1	6.61		
2811	F16	3OMG	F16_3OMG	1week	1	6.356		
2812	F16	3OMG	F16_3OMG	1week	1	5.532		
2813	F16	3OMG	F16_3OMG	1week	1	3.475		
2814	F16	3OMG	F16_3OMG	1week	1	6.017		
2815	F16	3OMG	F16_3OMG	1week	1	6.499		
2816	F16	3OMG	F16_3OMG	1week	1	11.626		
2817	F16	3OMG	F16_3OMG	1week	1	4.753		
2818	F16	3OMG	F16_3OMG	1week	1	3.814		
2819	F16	3OMG	F16_3OMG	1week	1	6.102		
2820	F16	3OMG	F16_3OMG	1week	1	6.424		
2821	F16	3OMG	F16_3OMG	1week	1	6.223		
2822	F16	3OMG	F16_3OMG	1week	1	5.088		
2823	F16	3OMG	F16_3OMG	1week	1	4.124		
2824	F16	3OMG	F16_3OMG	1week	1	4.321		
2825	F16	3OMG	F16_3OMG	1week	1	6.13		
2826	F16	3OMG	F16_3OMG	1week	1	6.026		
2827	F16	3OMG	F16_3OMG	1week	1	4.407		
2828	F16	3OMG	F16_3OMG	1week	1	5.085		
2829	F16	3OMG	F16_3OMG	1week	1	6.6		
2830	F16	3OMG	F16_3OMG	1week	1	7.047		
2831	F16	3OMG	F16_3OMG	1week	1	5.765		
2832	F16	3OMG	F16_3OMG	1week	1	4.664		
2833	F16	3OMG	F16_3OMG	1week	1	6.244		
2834	F16	3OMG	F16_3OMG	1week	1	5.648		
2835	F16	3OMG	F16_3OMG	1week	1	6.949		
2836	F16	3OMG	F16_3OMG	1week	1	4.92		
2837	F16	3OMG	F16_3OMG	1week	1	6.869		
2838	F16	3OMG	F16_3OMG	1week	1	5.68		
2839	F16	3OMG	F16_3OMG	1week	1	4.673		
2840	F16	3OMG	F16_3OMG	1week	1	5.155		
2841	F16	3OMG	F16_3OMG	1week	1	3.305		
2842	F16	3OMG	F16_3OMG	1week	1	2.883		
2843	F16	3OMG	F16_3OMG	1week	1	4.753		
2844	F16	3OMG	F16_3OMG	1week	1	2.628		
2845	F16	3OMG	F16_3OMG	1week	1	2.912		
2846	F16	3OMG	F16_3OMG	1week	1	6.927		
2847	F16	3OMG	F16_3OMG	1week	1	4.661		
2848	F16	3OMG	F16_3OMG	1week	1	4.789		
2849	F16	3OMG	F16_3OMG	1week	1	4.689		
2850	F16	3OMG	F16_3OMG	1week	1	4.082		
2851	F16	3OMG	F16_3OMG	1week	1	5.155		
2852	F16	3OMG	F16_3OMG	1week	1	4.363		
2853	F16	3OMG	F16_3OMG	1week	1	3.644		
2854	F16	3OMG	F16_3OMG	1week	1	5.187		
2855	F16	3OMG	F16_3OMG	1week	1	6.487		
2856	F16	3OMG	F16_3OMG	1week	1	5.684		
2857	F16	3OMG	F16_3OMG	1week	1	7.543		
2858	F16	3OMG	F16_3OMG	1week	1	6.754		
2859	F16	3OMG	F16_3OMG	1week	1	7.145		
2860	F16	3OMG	F16_3OMG	1week	1	5.848		
2861	F16	3OMG	F16_3OMG	1week	1	6.517		
2862	F16	3OMG	F16_3OMG	1week	1	5.508		
2863	F16	3OMG	F16_3OMG	1week	1	6.78		
2864	F16	3OMG	F16_3OMG	1week	1	6.549		
2865	F16	3OMG	F16_3OMG	1week	1	6.78		
2866	F16	3OMG	F16_3OMG	1week	1	5.602		
2867	F16	3OMG	F16_3OMG	1week	1	7.001		
2868	F16	3OMG	F16_3OMG	1week	1	5.896		
2869	F16	3OMG	F16_3OMG	1week	1	4.915		
2870	F16	3OMG	F16_3OMG	1week	1	6.957		
2871	F16	3OMG	F16_3OMG	1week	1	6.251		
2872	F16	3OMG	F16_3OMG	1week	1	8.993		
2873	F16	3OMG	F16_3OMG	1week	1	8.401		
2874	F16	3OMG	F16_3OMG	1week	1	7.939		
2875	F16	3OMG	F16_3OMG	1week	1	7.479		
2876	F16	3OMG	F16_3OMG	1week	1	7.551		
2877	F16	3OMG	F16_3OMG	1week	1	7.885		
2878	F16	3OMG	F16_3OMG	1week	1	5.909		
2879	F16	3OMG	F16_3OMG	1week	1	6.065		
2880	F16	3OMG	F16_3OMG	1week	1	5.848		
2881	F16	3OMG	F16_3OMG	1week	1	7.034		
2882	F16	3OMG	F16_3OMG	1week	1	6.45		
2883	F16	3OMG	F16_3OMG	1week	1	6.2		
2884	F16	3OMG	F16_3OMG	1week	1	8.392		
2885	F16	3OMG	F16_3OMG	1week	1	6.532		
2886	F16	3OMG	F16_3OMG	1week	1	3.822		
2887	F16	3OMG	F16_3OMG	1week	1	6.272		
2888	F16	3OMG	F16_3OMG	1week	1	6.886		
2889	F16	3OMG	F16_3OMG	1week	1	4.076		
2890	F16	3OMG	F16_3OMG	1week	1	4.892		
2891	F16	3OMG	F16_3OMG	1week	1	3.559		
2892	F16	3OMG	F16_3OMG	1week	1	6.017		
2893	F16	3OMG	F16_3OMG	1week	1	6.289		
2894	F16	3OMG	F16_3OMG	1week	1	5.085		
2895	F16	3OMG	F16_3OMG	1week	1	5.085		
2896	F16	3OMG	F16_3OMG	1week	1	7.639		
2897	F16	3OMG	F16_3OMG	1week	1	4.576		
2898	F16	3OMG	F16_3OMG	1week	1	7.465		
2899	F16	3OMG	F16_3OMG	1week	1	6.565		
2900	F16	3OMG	F16_3OMG	1week	2	7.29		
2901	F16	3OMG	F16_3OMG	1week	2	7.205		
2902	F16	3OMG	F16_3OMG	1week	2	6.721		
2903	F16	3OMG	F16_3OMG	1week	2	6.701		
2904	F16	3OMG	F16_3OMG	1week	2	6.534		
2905	F16	3OMG	F16_3OMG	1week	2	7.143		
2906	F16	3OMG	F16_3OMG	1week	2	7.852		
2907	F16	3OMG	F16_3OMG	1week	2	9.125		
2908	F16	3OMG	F16_3OMG	1week	2	7.153		
2909	F16	3OMG	F16_3OMG	1week	2	3.184		
2910	F16	3OMG	F16_3OMG	1week	2	6.333		
2911	F16	3OMG	F16_3OMG	1week	2	5.511		
2912	F16	3OMG	F16_3OMG	1week	2	6.695		
2913	F16	3OMG	F16_3OMG	1week	2	5.809		
2914	F16	3OMG	F16_3OMG	1week	2	6.787		
2915	F16	3OMG	F16_3OMG	1week	2	8.815		
2916	F16	3OMG	F16_3OMG	1week	2	4.988		
2917	F16	3OMG	F16_3OMG	1week	2	6.446		
2918	F16	3OMG	F16_3OMG	1week	2	7.151		
2919	F16	3OMG	F16_3OMG	1week	2	6.031		
2920	F16	3OMG	F16_3OMG	1week	2	5.003		
2921	F16	3OMG	F16_3OMG	1week	2	4.492		
2922	F16	3OMG	F16_3OMG	1week	2	6.017		
2923	F16	3OMG	F16_3OMG	1week	2	8.231		
2924	F16	3OMG	F16_3OMG	1week	2	7.886		
2925	F16	3OMG	F16_3OMG	1week	2	6.549		
2926	F16	3OMG	F16_3OMG	1week	2	7.228		
2927	F16	3OMG	F16_3OMG	1week	2	5.763		
2928	F16	3OMG	F16_3OMG	1week	2	5.309		
2929	F16	3OMG	F16_3OMG	1week	2	6.251		
2930	F16	3OMG	F16_3OMG	1week	2	8.49		
2931	F16	3OMG	F16_3OMG	1week	2	8.918		
2932	F16	3OMG	F16_3OMG	1week	2	6.565		
2933	F16	3OMG	F16_3OMG	1week	2	4.258		
2934	F16	3OMG	F16_3OMG	1week	2	8.924		
2935	F16	3OMG	F16_3OMG	1week	2	6.186		
2936	F16	3OMG	F16_3OMG	1week	2	8.126		
2937	F16	3OMG	F16_3OMG	1week	2	7.3		
2938	F16	3OMG	F16_3OMG	1week	2	6.593		
2939	F16	3OMG	F16_3OMG	1week	2	7.023		
2940	F16	3OMG	F16_3OMG	1week	2	7.412		
2941	F16	3OMG	F16_3OMG	1week	2	8.586		
2942	F16	3OMG	F16_3OMG	1week	2	6.441		
2943	F16	3OMG	F16_3OMG	1week	2	7.458		
2944	F16	3OMG	F16_3OMG	1week	2	7.377		
2945	F16	3OMG	F16_3OMG	1week	2	7.236		
2946	F16	3OMG	F16_3OMG	1week	2	7.036		
2947	F16	3OMG	F16_3OMG	1week	2	8.042		
2948	F16	3OMG	F16_3OMG	1week	2	5.763		
2949	F16	3OMG	F16_3OMG	1week	2	6.256		
2950	F16	3OMG	F16_3OMG	1week	2	9.445		
2951	F16	3OMG	F16_3OMG	1week	2	7.022		
2952	F16	3OMG	F16_3OMG	1week	2	4.831		
2953	F16	3OMG	F16_3OMG	1week	2	3.729		
2954	F16	3OMG	F16_3OMG	1week	2	5.265		
2955	F16	3OMG	F16_3OMG	1week	2	6.695		
2956	F16	3OMG	F16_3OMG	1week	2	7.458		
2957	F16	3OMG	F16_3OMG	1week	2	4.41		
2958	F16	3OMG	F16_3OMG	1week	2	4.485		
2959	F16	3OMG	F16_3OMG	1week	2	5.983		
2960	F16	3OMG	F16_3OMG	1week	2	6.019		
2961	F16	3OMG	F16_3OMG	1week	2	7.512		
2962	F16	3OMG	F16_3OMG	1week	2	6.372		
2963	F16	3OMG	F16_3OMG	1week	2	6.102		
2964	F16	3OMG	F16_3OMG	1week	2	6.005		
2965	F16	3OMG	F16_3OMG	1week	2	7.691		
2966	F16	3OMG	F16_3OMG	1week	2	10.812		
2967	F16	3OMG	F16_3OMG	1week	2	2.881		
2968	F16	3OMG	F16_3OMG	1week	2	4.068		
2969	F16	3OMG	F16_3OMG	1week	2	4.184		
2970	F16	3OMG	F16_3OMG	1week	2	4.068		
2971	F16	3OMG	F16_3OMG	1week	2	2.717		
2972	F16	3OMG	F16_3OMG	1week	2	3.476		
2973	F16	3OMG	F16_3OMG	1week	2	7.719		
2974	F16	3OMG	F16_3OMG	1week	2	7.203		
2975	F16	3OMG	F16_3OMG	1week	2	6.13		
2976	F16	3OMG	F16_3OMG	1week	2	6.873		
2977	F16	3OMG	F16_3OMG	1week	2	7.716		
2978	F16	3OMG	F16_3OMG	1week	2	5.426		
2979	F16	3OMG	F16_3OMG	1week	2	6.534		
2980	F16	3OMG	F16_3OMG	1week	2	5.553		
2981	F16	3OMG	F16_3OMG	1week	2	5.768		
2982	F16	3OMG	F16_3OMG	1week	2	5.356		
2983	F16	3OMG	F16_3OMG	1week	2	6.943		
2984	F16	3OMG	F16_3OMG	1week	2	6.619		
2985	F16	3OMG	F16_3OMG	1week	2	5.763		
2986	F16	3OMG	F16_3OMG	1week	2	7.123		
2987	F16	3OMG	F16_3OMG	1week	2	5.838		
2988	F16	3OMG	F16_3OMG	1week	2	7.034		
2989	F16	3OMG	F16_3OMG	1week	2	4.343		
2990	F16	3OMG	F16_3OMG	1week	2	6.299		
2991	F16	3OMG	F16_3OMG	1week	2	5.006		
2992	F16	3OMG	F16_3OMG	1week	2	4.626		
2993	F16	3OMG	F16_3OMG	1week	2	5.194		
2994	F16	3OMG	F16_3OMG	1week	2	5.088		
2995	F16	3OMG	F16_3OMG	1week	2	7.119		
2996	F16	3OMG	F16_3OMG	1week	2	7.798		
2997	F16	3OMG	F16_3OMG	1week	2	3.085		
2998	F16	3OMG	F16_3OMG	1week	2	3.807		
2999	F16	3OMG	F16_3OMG	1week	2	1.895		
3000	F16	3OMG	F16_3OMG	1week	2	4.091		
3001	F16	3OMG	F16_3OMG	1week	3	7.29		s
3002	F16	3OMG	F16_3OMG	1week	3	4.251		
3003	F16	3OMG	F16_3OMG	1week	3	6.292		
3004	F16	3OMG	F16_3OMG	1week	3	9.867		
3005	F16	3OMG	F16_3OMG	1week	3	6.308		
3006	F16	3OMG	F16_3OMG	1week	3	4.915		
3007	F16	3OMG	F16_3OMG	1week	3	6.883		
3008	F16	3OMG	F16_3OMG	1week	3	8.164		
3009	F16	3OMG	F16_3OMG	1week	3	3.39		
3010	F16	3OMG	F16_3OMG	1week	3	5.424		
3011	F16	3OMG	F16_3OMG	1week	3	4.436		
3012	F16	3OMG	F16_3OMG	1week	3	6.982		
3013	F16	3OMG	F16_3OMG	1week	3	6.645		
3014	F16	3OMG	F16_3OMG	1week	3	7.649		
3015	F16	3OMG	F16_3OMG	1week	3	6.299		
3016	F16	3OMG	F16_3OMG	1week	3	4.156		
3017	F16	3OMG	F16_3OMG	1week	3	7.28		
3018	F16	3OMG	F16_3OMG	1week	3	6.186		
3019	F16	3OMG	F16_3OMG	1week	3	6.95		
3020	F16	3OMG	F16_3OMG	1week	3	5.424		
3021	F16	3OMG	F16_3OMG	1week	3	6.271		
3022	F16	3OMG	F16_3OMG	1week	3	5.819		
3023	F16	3OMG	F16_3OMG	1week	3	7.091		
3024	F16	3OMG	F16_3OMG	1week	3	5.67		
3025	F16	3OMG	F16_3OMG	1week	3	6.676		
3026	F16	3OMG	F16_3OMG	1week	3	5.339		
3027	F16	3OMG	F16_3OMG	1week	3	6.443		
3028	F16	3OMG	F16_3OMG	1week	3	9.672		
3029	F16	3OMG	F16_3OMG	1week	3	4.237		
3030	F16	3OMG	F16_3OMG	1week	3	7.627		
3031	F16	3OMG	F16_3OMG	1week	3	6.865		
